City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
304,menongue,-14.6585,17.691,22.78000000000003,62,100,2.55,AO,1680705239
305,otradnoye,59.7775,30.8181,5.03000000000003,99,100,2.64,RU,1680705240
306,port huron,42.9709,-82.4249,17.79000000000002,87,100,5.14,US,1680705240
307,ayan,56.45,138.1667,-8.699999999999989,77,14,3.97,RU,1680705241
308,kuala lipis,4.1842,102.0468,23.460000000000036,92,87,0.59,MY,1680705242
309,penzance,50.1186,-5.5371,10.620000000000005,93,75,6.17,GB,1680704973
310,korla,41.7597,86.1469,6.890000000000043,15,1,3.11,CN,1680705243
311,zyryanka,65.75,150.85,-13.009999999999991,92,100,0.48,RU,1680705244
312,roma,43.2128,-75.4557,13.82000000000005,72,100,8.23,US,1680705003
313,presidencia roque saenz pena,-26.7852,-60.4388,19.670000000000016,94,100,1.65,AR,1680705245
314,caborca,30.5838,-111.101,10.560000000000002,13,94,1.96,MX,1680705246
315,biak,-0.9131,122.8766,24.920000000000016,84,100,1.65,ID,1680705247
316,ahipara,-35.1667,173.1667,13.420000000000016,86,100,1.89,NZ,1680705247
317,coihaique,-45.5752,-72.0662,12.340000000000032,100,100,3.6,CL,1680705154
318,gualeguay,-33.1416,-59.3097,19.670000000000016,75,100,4.69,AR,1680704995
319,saldanha,-33.0117,17.9442,32.03000000000003,63,21,5.35,ZA,1680705250
320,nan,18.8333,100.6667,27.650000000000034,29,0,0.41,TH,1680705250
321,carballo,43.213,-8.691,23.370000000000005,65,100,2.23,ES,1680705251
322,borba,-4.3878,-59.5939,31.439999999999998,55,70,1.71,BR,1680705252
323,ketchikan,55.3422,-131.6461,3.990000000000009,87,100,6.17,US,1680705253
324,pouembout,-21.1333,164.9,24.02000000000004,89,1,2.1,NC,1680705254
325,narsaq,60.9167,-46.05,1.1200000000000045,88,96,0.87,GL,1680705254
326,mnogovershinnyy,53.9353,139.9242,-6.769999999999982,82,9,1.77,RU,1680705255
327,tessalit,20.1986,1.0114,36.35000000000002,4,93,6.9,ML,1680705256
328,sabha,27.0377,14.4283,32.49000000000001,8,84,5.97,LY,1680705257
329,iqaluit,63.7506,-68.5145,-17.149999999999977,78,0,11.83,CA,1680705257
330,fare,-16.7,-151.0167,27.610000000000014,70,100,2.48,PF,1680705258
331,wanaka,-44.7,169.15,8.170000000000016,89,15,2.85,NZ,1680705259
332,lucapa,-8.4192,20.7447,22.460000000000036,76,100,1.49,AO,1680705260
333,salalah,17.0151,54.0924,30.05000000000001,51,0,2.57,OM,1680705260
334,veraval,20.9,70.3667,25.810000000000002,76,49,5.61,IN,1680705261
335,general roca,-39.0333,-67.5833,23.680000000000007,48,100,8.42,AR,1680705262
336,byron bay,-28.65,153.6167,18.810000000000002,89,96,5.5,AU,1680705715
337,puerto narino,-3.7703,-70.3831,25.32000000000005,87,100,0.82,CO,1680705263
338,redcliffe,-27.2307,153.0973,21.05000000000001,77,40,2.57,AU,1680705264
339,mafinga,-7.25,35.0667,24.870000000000005,63,99,0.93,TZ,1680705264
340,shieli,44.1667,66.75,13.480000000000018,48,100,4.47,KZ,1680705265
341,boyolangu,-8.1181,111.8935,24.310000000000002,89,69,0.63,ID,1680705266
342,naze,28.3667,129.4833,19.510000000000048,84,100,8.07,JP,1680705099
343,trairi,-3.2778,-39.2689,28.720000000000027,72,68,2.0,BR,1680705046
344,kholodnyy,62.7167,147.95,-13.829999999999984,94,100,0.98,RU,1680705268
345,yulara,-25.2406,130.9889,24.910000000000025,56,34,2.63,AU,1680705269
346,gonaives,19.45,-72.6833,30.390000000000043,45,0,4.71,HT,1680705270
347,kemi,65.8596,24.8228,0.8700000000000045,51,0,2.57,FI,1680705271
348,lemon tree passage,-32.7327,152.036,20.470000000000027,97,10,1.31,AU,1680705272
349,meulaboh,4.1363,96.1285,25.410000000000025,82,100,1.21,ID,1680705273
350,linden,6.0,-58.3,32.620000000000005,42,70,1.94,GY,1680705135
351,capela do alto,-23.4706,-47.7347,26.5,43,30,2.63,BR,1680705275
352,severo-kurilsk,50.6789,156.125,-1.089999999999975,73,22,5.1,RU,1680705275
353,santa maria,-29.6842,-53.8069,23.610000000000014,69,40,6.69,BR,1680705276
354,bridlington,54.0831,-0.1919,9.960000000000036,94,100,5.98,GB,1680705277
355,owensboro,37.7742,-87.1133,24.04000000000002,68,75,8.23,US,1680705277
356,makokou,0.5738,12.8642,32.620000000000005,39,50,1.16,GA,1680705278
357,thunder bay,48.4001,-89.3168,-2.0499999999999545,93,100,12.86,CA,1680705036
358,kaharlyk,49.8623,30.8282,13.580000000000041,65,100,5.63,UA,1680705279
359,naryan-mar,67.6713,53.087,-11.71999999999997,85,74,4.99,RU,1680705280
360,shingu,33.7333,135.9833,14.430000000000007,87,100,3.51,JP,1680705281
361,forestville,38.8451,-76.875,25.689999999999998,70,0,4.12,US,1680705281
362,dongsheng,39.8161,109.9776,-2.099999999999966,81,68,8.85,CN,1680705282
363,santo angelo,-28.2992,-54.2631,25.180000000000007,73,40,5.14,BR,1680705244
364,pelotas,-31.7719,-52.3425,27.010000000000048,50,40,5.14,BR,1680705283
365,warmbad,-28.45,18.7333,33.950000000000045,7,0,0.51,NA,1680705284
366,cap malheureux,-19.9842,57.6142,27.480000000000018,67,29,2.87,MU,1680705284
367,cidreira,-30.1811,-50.2056,22.340000000000032,76,100,5.47,BR,1680705285
368,clyde river,70.4692,-68.5914,-23.869999999999976,70,0,2.06,CA,1680705286
369,bahia honda,22.9036,-83.1592,28.060000000000002,61,32,5.08,CU,1680705286
370,franca,-20.5386,-47.4008,23.939999999999998,65,4,1.68,BR,1680705047
371,lebu,-37.6167,-73.65,15.28000000000003,71,100,3.88,CL,1680705145
372,wattegama,6.7989,81.4808,24.83000000000004,85,9,0.21,LK,1680705288
373,camacha,33.0833,-16.3333,17.680000000000007,59,40,11.83,PT,1680705289
374,kodinsk,58.6881,99.1844,-10.439999999999998,96,58,1.42,RU,1680705289
375,maceio,-9.6658,-35.7353,29.689999999999998,65,75,5.14,BR,1680705231
376,aykhal,66.0,111.5,-20.519999999999982,100,74,5.59,RU,1680705290
377,lara,-38.0167,144.4,16.170000000000016,79,100,2.57,AU,1680705291
378,kurilsk,45.2333,147.8833,1.7800000000000296,68,100,3.24,RU,1680705292
379,constitucion,-35.3333,-72.4167,18.180000000000007,53,100,2.4,CL,1680705293
380,piskivka,50.6938,29.6193,2.650000000000034,99,100,5.56,UA,1680705293
381,port lincoln,-34.7333,135.8667,20.54000000000002,61,96,2.38,AU,1680705294
382,sambava,-14.2667,50.1667,26.0,85,100,3.44,MG,1680705294
383,marawi,7.9986,124.2928,19.370000000000005,94,84,0.63,PH,1680705295
384,makkaveyevo,51.7533,113.9454,-2.769999999999982,46,90,6.64,RU,1680705295
385,ostersund,63.1792,14.6357,6.25,49,0,6.17,SE,1680705296
386,san jose,37.3394,-121.895,7.1200000000000045,79,20,3.13,US,1680705258
387,mpika,-11.8343,31.4529,19.760000000000048,87,80,3.33,ZM,1680705298
388,sao joao da barra,-21.6403,-41.0511,29.05000000000001,71,16,3.09,BR,1680705298
389,khudumelapye,-23.8833,24.75,29.74000000000001,21,0,0.89,BW,1680705299
390,lahat,-3.8,103.5333,22.54000000000002,98,100,1.34,ID,1680705300
391,sayyan,15.1718,44.3244,16.680000000000007,61,91,1.68,YE,1680705300
392,tabuk,17.4189,121.4443,24.53000000000003,78,99,0.81,PH,1680705301
393,port blair,11.6667,92.75,28.02000000000004,74,40,0.51,IN,1680705302
394,batemans bay,-35.7167,150.1833,14.450000000000045,88,5,1.93,AU,1680705302
395,praia da vitoria,38.7333,-27.0667,19.140000000000043,72,40,4.42,PT,1680705303
396,raga,8.4596,25.678,38.23000000000002,12,100,3.47,SS,1680705304
397,muli,2.9167,73.5667,28.28000000000003,66,27,1.28,MV,1680705305
398,chumikan,54.7183,135.315,-2.919999999999959,87,65,5.67,RU,1680705305
399,kenora,49.8167,-94.4337,-8.45999999999998,86,100,6.69,CA,1680705031
400,omboue,-1.5746,9.2618,29.930000000000007,65,81,4.72,GA,1680705306
401,sept-iles,50.2001,-66.3821,-5.529999999999973,46,20,4.63,CA,1680705307
402,bafra,41.5678,35.9069,9.990000000000009,95,100,4.83,TR,1680705308
403,plettenberg bay,-34.0527,23.3716,20.77000000000004,72,24,2.72,ZA,1680705308
404,vyritsa,59.4078,30.3481,4.730000000000018,100,100,2.74,RU,1680705198
405,sun city west,33.662,-112.3413,10.82000000000005,34,0,1.54,US,1680705062
406,cockburn town,21.4612,-71.1419,25.140000000000043,78,0,8.59,TC,1680705311
407,charlestown,-32.95,151.6667,18.710000000000036,95,21,1.36,AU,1680705312
408,northam,51.0333,-4.2167,10.770000000000039,95,100,5.83,GB,1680705312
409,vagur,61.4732,-6.8119,7.650000000000034,97,100,5.32,FO,1680705313
410,bergama,39.1207,27.1805,13.650000000000034,74,66,5.21,TR,1680705314
411,mandalgovi,45.7625,106.2708,-2.169999999999959,46,93,5.67,MN,1680705314
412,toyooka,35.5333,134.8333,14.270000000000039,87,100,7.24,JP,1680705315
413,nyurba,63.2842,118.3319,-26.25999999999999,99,74,2.27,RU,1680705316
414,hastings,50.8552,0.5729,13.32000000000005,30,100,4.67,GB,1680705316
415,guerrero negro,27.9769,-114.0611,14.740000000000009,34,100,1.16,MX,1680705317
416,dubrovnik,42.6481,18.0922,9.800000000000011,53,75,2.06,HR,1680705318
417,souillac,-20.5167,57.5167,27.210000000000036,78,40,1.03,MU,1680705318
418,comodoro rivadavia,-45.8667,-67.5,22.920000000000016,33,0,6.17,AR,1680705319
419,kichmengskiy gorodok,59.9816,45.7854,1.420000000000016,87,100,4.29,RU,1680705320
420,muromtsevo,56.3724,75.2418,0.5200000000000387,94,74,3.32,RU,1680705320
421,kayalpattinam,8.5667,78.1167,28.170000000000016,71,0,6.77,IN,1680705322
422,kirovskiy,45.0917,133.5136,8.189999999999998,40,100,0.84,RU,1680705323
423,fatwa,25.5167,85.3167,32.05000000000001,15,0,3.63,IN,1680705323
424,itarema,-2.9248,-39.9167,28.33000000000004,71,88,2.22,BR,1680705324
425,alekseyevka,50.6309,38.6903,13.990000000000009,65,92,4.3,RU,1680705325
426,altay,47.8667,88.1167,0.8400000000000318,54,0,3.03,CN,1680705326
427,huangmei,30.1924,116.025,12.170000000000016,83,100,2.92,CN,1680705326
428,cameta,-2.2444,-49.4958,23.810000000000002,94,100,1.26,BR,1680705327
429,fuyu,45.1833,124.8167,5.220000000000027,17,100,2.29,CN,1680705329
430,flinders,-34.5833,150.8552,17.32000000000005,85,28,1.34,AU,1680705329
431,haverfordwest,51.8017,-4.9691,11.420000000000016,96,100,2.24,GB,1680705330
432,izazi,-7.2,35.7333,28.28000000000003,57,54,2.51,TZ,1680705331
433,olafsvik,64.8945,-23.7142,3.5600000000000023,95,100,5.37,IS,1680705332
434,ipixuna,-1.7625,-48.8043,26.480000000000018,87,85,0.93,BR,1680705333
435,price,39.5994,-110.8107,-1.599999999999966,54,0,0.0,US,1680705334
436,miri,4.4148,114.0089,27.08000000000004,89,40,1.03,MY,1680705334
437,provideniya,64.3833,-173.3,-21.309999999999974,94,38,2.44,RU,1680705336
438,husavik,66.0449,-17.3389,1.330000000000041,100,100,4.15,IS,1680705336
439,faanui,-16.4833,-151.75,28.05000000000001,65,100,3.15,PF,1680705337
440,codrington,-38.2667,141.9667,10.930000000000007,92,82,3.73,AU,1680705338
441,boca da mata,-9.6452,-36.2117,28.730000000000018,62,97,3.96,BR,1680705338
442,zhoucheng,35.9122,116.3117,6.2900000000000205,89,33,0.3,CN,1680705339
443,ferkessedougou,9.6,-5.2,36.410000000000025,28,92,2.65,CI,1680705339
444,kyren,51.6828,102.1408,-5.7099999999999795,80,77,0.43,RU,1680705340
445,pisco,-13.7,-76.2167,25.57000000000005,83,5,2.06,PE,1680705340
446,ostrovnoy,68.0531,39.5131,-2.8799999999999955,88,100,0.93,RU,1680705341
447,paraiso,9.8383,-83.8656,24.930000000000007,80,51,2.15,CR,1680705342
448,sola,-13.8833,167.55,27.150000000000034,75,96,1.11,VU,1680705342
449,esterhazy,50.65,-102.0843,-13.529999999999973,94,100,6.34,CA,1680705343
450,nacala,-14.5428,40.6728,24.480000000000018,94,86,4.25,MZ,1680705344
451,constantine,36.365,6.6147,14.670000000000016,35,40,7.2,DZ,1680705344
452,mondlo,-27.983,30.7177,19.78000000000003,42,0,4.78,ZA,1680705345
453,kieta,-6.2167,155.6333,26.060000000000002,83,100,0.7,PG,1680705345
454,moshenskoye,58.5102,34.5911,4.050000000000011,90,98,2.7,RU,1680705346
455,shubarshi,48.5872,57.1869,13.960000000000036,38,9,1.81,KZ,1680705347
456,ponta do sol,32.6667,-17.1,21.74000000000001,45,0,3.13,PT,1680705348
457,susangerd,31.5608,48.1831,29.07000000000005,18,0,3.3,IR,1680705349
458,qasigiannguit,68.8193,-51.1922,-10.859999999999957,89,37,1.46,GL,1680705349
459,rawson,-43.3002,-65.1023,22.390000000000043,39,100,13.52,AR,1680705350
460,asnaes,55.8123,11.5013,7.2000000000000455,69,66,2.98,DK,1680705350
461,moerai,-22.4333,-151.3333,25.850000000000023,80,100,2.68,PF,1680705351
462,westerland,54.9079,8.3033,9.450000000000045,61,0,5.14,DE,1680705352
463,gao,16.6362,1.637,38.5,4,68,2.97,ML,1680705352
464,anito,12.4497,125.2886,23.910000000000025,75,100,1.71,PH,1680705353
465,guasdualito,7.2424,-70.7324,29.980000000000018,61,20,3.6,VE,1680705353
466,kavieng,-2.5744,150.7967,27.82000000000005,73,100,2.63,PG,1680705354
467,bereda,43.2686,-7.5406,20.32000000000005,24,100,1.8,ES,1680705355
468,pingliang,35.5392,106.6861,3.0400000000000205,38,100,5.73,CN,1680705355
469,bull savanna,17.8868,-77.5902,26.670000000000016,63,11,2.38,JM,1680705356
470,anadyr,64.75,177.4833,-15.71999999999997,85,100,3.0,RU,1680705356
471,mbaiki,3.8678,17.9892,34.54000000000002,30,100,1.89,CF,1680705357
472,ribas do rio pardo,-20.4431,-53.7592,29.370000000000005,55,24,3.19,BR,1680705358
473,nouakchott,18.0858,-15.9785,32.960000000000036,41,81,6.12,MR,1680705358
474,bologoye,57.8799,34.1068,5.07000000000005,91,100,3.53,RU,1680705360
475,ballina,-28.8667,153.5667,18.950000000000045,88,90,4.98,AU,1680705360
476,son la,21.3167,103.9,24.950000000000045,32,13,1.0,VN,1680705361
477,banamba,13.55,-7.45,39.85000000000002,13,13,2.07,ML,1680705362
478,sulangan,11.1373,123.7228,27.27000000000004,66,50,7.68,PH,1680705363
479,yabelo,4.8833,38.0833,19.100000000000023,63,82,6.12,ET,1680705364
480,xuddur,4.1213,43.8894,33.210000000000036,27,80,5.53,SO,1680705365
481,bambous virieux,-20.3428,57.7575,27.340000000000032,78,40,1.03,MU,1680705365
482,tsushima,35.1667,136.7167,16.230000000000018,75,100,5.14,JP,1680705367
483,samarai,-10.6167,150.6667,28.170000000000016,79,96,3.29,PG,1680705367
484,coquimbo,-29.9533,-71.3436,17.850000000000023,77,20,2.06,CL,1680705368
485,ilo,-17.6394,-71.3375,24.480000000000018,69,0,4.12,PE,1680705369
486,anloga,5.7947,0.8973,29.460000000000036,67,34,5.29,GH,1680705369
487,metro,-5.1131,105.3067,24.0,90,100,2.74,ID,1680705370
488,paita,-5.0892,-81.1144,27.80000000000001,68,79,0.68,PE,1680705371
489,tiznit,29.5833,-9.5,11.230000000000018,75,97,2.87,MA,1680705371
490,vanimo,-2.6741,141.3028,25.360000000000014,86,100,0.72,PG,1680705372
491,mehamn,71.0357,27.8492,1.9700000000000273,87,40,6.69,NO,1680705373
492,toora-khem,52.4675,96.11,-7.699999999999989,91,8,0.58,RU,1680705373
493,baiao,-2.7906,-49.6717,23.700000000000045,97,100,0.33,BR,1680705374
494,urla,38.3229,26.764,15.450000000000045,62,19,4.1,TR,1680705375
495,panama city,8.9936,-79.5197,31.760000000000048,62,20,5.14,PA,1680705107
496,iglesias,39.3114,8.535,15.439999999999998,46,22,6.84,IT,1680705376
497,kandrian,-6.2167,149.55,25.53000000000003,88,76,1.68,PG,1680705376
498,harper,4.375,-7.7169,29.620000000000005,65,87,2.94,LR,1680705377
499,high level,58.5169,-117.136,-4.939999999999998,100,100,2.06,CA,1680705378
500,bathsheba,13.2167,-59.5167,29.340000000000032,61,40,8.75,BB,1680705378
501,mitu,1.1983,-70.1733,29.470000000000027,66,95,0.48,CO,1680705379
502,sioux lookout,50.1001,-91.917,-8.95999999999998,86,100,3.09,CA,1680705380
503,den helder,52.9599,4.7593,11.660000000000025,54,40,5.36,NL,1680705380
504,luganville,-15.5333,167.1667,25.970000000000027,87,95,0.84,VU,1680705381
505,pangai,-19.8,-174.35,26.310000000000002,76,98,6.54,TO,1680705382
506,teluk nibung,3.001,99.8164,23.810000000000002,94,99,2.16,ID,1680705383
507,fukue,32.6881,128.8419,16.52000000000004,96,100,3.69,JP,1680705383
508,roebourne,-20.7833,117.1333,28.900000000000034,64,50,6.36,AU,1680705384
509,padang,-0.9492,100.3543,25.03000000000003,85,100,1.31,ID,1680705385
510,nalut,30.3333,10.85,31.460000000000036,7,12,3.85,LY,1680705386
511,vostok,46.4856,135.8833,-1.099999999999966,72,100,1.54,RU,1680705387
512,tarnogskiy gorodok,60.4997,43.5761,0.5800000000000409,89,79,3.02,RU,1680705387
513,tutoia,-2.7619,-42.2744,27.80000000000001,75,52,2.51,BR,1680705388
514,brodick,55.5754,-5.1472,11.910000000000025,98,100,1.9,GB,1680705389
515,tias,28.9611,-13.645,19.82000000000005,60,40,10.8,ES,1680705389
516,henties bay,-22.116,14.2845,20.390000000000043,69,43,5.29,NA,1680705390
517,hennenman,-27.9765,27.0242,24.410000000000025,24,0,2.28,ZA,1680705390
518,buchanan,5.8808,-10.0467,29.57000000000005,67,67,4.11,LR,1680705391
519,laurel,39.0993,-76.8483,25.910000000000025,76,0,3.09,US,1680705393
520,partizanskoye,55.5006,94.39,-6.779999999999973,91,46,1.92,RU,1680705394
521,misratah,32.3754,15.0925,19.600000000000023,56,37,8.63,LY,1680705395
522,dabhol,17.6,73.1667,25.430000000000007,76,2,4.43,IN,1680705395
523,black river,18.0264,-77.8487,28.55000000000001,58,6,0.65,JM,1680705396
524,dongying,37.4564,118.4856,6.810000000000002,71,46,3.01,CN,1680705397
525,sao mateus do sul,-25.8742,-50.3828,24.08000000000004,60,88,0.95,BR,1680705109
526,duku,11.2361,4.9073,40.44,16,81,1.37,NG,1680705398
527,san rafael,-34.6177,-68.3301,24.730000000000018,42,24,5.7,AR,1680705214
528,rapid valley,44.0625,-103.1463,-4.229999999999961,68,100,8.75,US,1680705399
529,tocopilla,-22.092,-70.1979,23.970000000000027,76,24,2.38,CL,1680705123
530,portland,45.5234,-122.6762,4.270000000000039,92,75,2.06,US,1680705160
531,lata,40.1629,-8.3327,24.720000000000027,32,15,2.95,PT,1680705402
532,garowe,8.4054,48.4845,32.150000000000034,17,69,3.03,SO,1680705402
533,gubskaya,44.3164,40.6358,12.410000000000025,88,100,0.96,RU,1680705403
534,abu samrah,35.3029,37.1841,16.02000000000004,56,0,9.94,SY,1680705404
535,ferrol,43.4832,-8.2369,21.370000000000005,68,100,2.46,ES,1680705405
536,saint anthony,45.0205,-93.218,0.5300000000000296,86,100,10.8,US,1680705406
537,vallenar,-28.5708,-70.7581,25.5,40,1,1.96,CL,1680705406
538,khor,47.8861,134.9464,4.100000000000023,30,100,2.37,RU,1680705407
539,balkhash,46.844,74.9804,9.090000000000032,38,3,8.22,KZ,1680705408
540,kupang,-10.1667,123.5833,25.390000000000043,88,97,2.4,ID,1680705291
541,hanzhong,33.0728,107.0303,9.920000000000016,78,100,1.13,CN,1680705409
542,salekhard,66.53,66.6019,-6.819999999999993,86,58,3.33,RU,1680705409
543,tyret pervaya,53.6703,102.3106,-8.509999999999991,91,30,1.22,RU,1680705410
544,matamoros,25.5333,-103.25,21.170000000000016,18,40,0.0,MX,1680705411
545,baruun-urt,46.6806,113.2792,1.2900000000000205,33,100,3.34,MN,1680705412
546,ust-maya,60.4167,134.5333,-12.879999999999995,85,100,4.41,RU,1680705412
547,xining,36.6167,101.7667,-0.009999999999990905,21,49,0.78,CN,1680705413
548,krasnotorka,48.682,37.5327,16.850000000000023,53,100,5.77,UA,1680705413
549,betioky,-23.7167,44.3833,25.80000000000001,70,73,3.43,MG,1680705414
550,nenita,12.4917,124.8044,23.439999999999998,77,100,1.33,PH,1680705414
551,nome,64.5011,-165.4064,-23.799999999999983,76,100,0.0,US,1680705416
552,taksimo,56.3444,114.8794,-13.799999999999955,83,89,1.63,RU,1680705416
553,poltavka,54.3663,71.7632,7.560000000000002,48,10,3.36,RU,1680705417
554,homer,59.6425,-151.5483,1.9300000000000068,92,100,0.45,US,1680705417
555,zhezkazgan,47.8043,67.7144,12.990000000000009,19,0,4.0,KZ,1680705418
556,hengshui,37.7322,115.7011,7.7900000000000205,77,79,3.38,CN,1680705418
557,wanning,18.8003,110.3967,25.25,94,1,4.59,CN,1680705419
558,itoman,26.1247,127.6694,22.430000000000007,78,100,9.26,JP,1680705419
559,taoudenni,22.6783,-3.9836,33.710000000000036,11,69,7.09,ML,1680705420
560,nogliki,51.8333,143.1667,-3.409999999999968,81,48,3.73,RU,1680705421
561,broome,42.2506,-75.833,16.120000000000005,77,100,6.69,US,1680705422
562,vila franca do campo,37.7167,-25.4333,18.230000000000018,63,39,1.25,PT,1680705423
563,havre-saint-pierre,50.2334,-63.5986,-4.7999999999999545,46,0,5.14,CA,1680705423
564,eenhana,-17.4667,16.3333,30.920000000000016,26,99,4.12,NA,1680705425
565,glace bay,46.1969,-59.957,1.660000000000025,64,75,10.29,CA,1680705425
566,lavrentiya,65.5833,-171.0,-27.069999999999965,99,41,2.32,RU,1680705426
567,cedartown,34.0537,-85.255,25.370000000000005,80,98,5.04,US,1680705283
568,kodoli,16.8833,74.2,27.30000000000001,48,52,3.68,IN,1680705427
569,hanstholm,57.1167,8.6167,6.53000000000003,70,15,4.06,DK,1680705428
570,aklavik,68.2191,-135.0107,-16.96999999999997,94,100,4.53,CA,1680705430
571,chapleau,47.8405,-83.4034,-5.949999999999989,93,100,5.66,CA,1680705431
572,srednekolymsk,67.45,153.6833,-20.92999999999998,89,5,1.58,RU,1680705432
573,billings,45.7833,-108.5007,-3.4899999999999523,83,40,3.13,US,1680705329
574,muisne,0.6,-80.0333,28.55000000000001,72,82,2.7,EC,1680705433
575,wembley,-31.9333,115.8,17.670000000000016,92,0,2.57,AU,1680705434
576,matara,5.9485,80.5353,26.0,83,41,0.53,LK,1680705435
577,flin flon,54.7682,-101.865,-17.089999999999975,60,40,2.06,CA,1680705435
578,vao,-22.6667,167.4833,25.640000000000043,84,58,8.57,NC,1680705436
579,murfreesboro,35.8456,-86.3903,25.340000000000032,74,20,7.2,US,1680705385
580,bardsir,29.9227,56.5743,16.700000000000045,12,0,1.74,IR,1680705438
581,the valley,18.217,-63.0578,26.920000000000016,78,40,5.66,AI,1680705439
582,totma,59.9747,42.7642,0.8300000000000409,92,100,3.31,RU,1680705439
583,hokitika,-42.7167,170.9667,14.770000000000039,86,100,4.81,NZ,1680705440
584,garoua boulai,5.8833,14.55,32.650000000000034,25,100,2.26,CM,1680705441
585,havelock,34.8791,-76.9013,23.879999999999995,84,40,0.0,US,1680705441
586,treinta y tres,-33.2333,-54.3833,25.29000000000002,37,24,4.62,UY,1680705442
587,buin,-33.7333,-70.75,25.24000000000001,26,96,2.2,CL,1680705443
588,hella,67.2,14.4333,9.080000000000041,46,0,6.69,NO,1680705444
589,solnechnyy,50.7214,136.6319,-0.2999999999999545,63,1,1.76,RU,1680705444
590,lasa,46.6166,10.7002,11.490000000000009,51,96,2.41,IT,1680705445
591,capinzal,-27.3436,-51.6119,28.850000000000023,46,100,1.7,BR,1680705446
592,port hedland,-20.3167,118.5667,29.03000000000003,79,17,3.09,AU,1680705446
593,puerto cabezas,14.0351,-83.3888,28.980000000000018,89,20,3.09,NI,1680705447
594,honningsvag,70.9821,25.9704,1.8600000000000136,87,100,6.17,NO,1680705448
595,vera cruz,-12.6333,-41.0333,25.760000000000048,48,90,1.69,BR,1680705381
596,port-cartier,50.0334,-66.8654,-5.699999999999989,64,14,4.72,CA,1680705449
597,cartagena,10.3997,-75.5144,29.79000000000002,74,40,2.06,CO,1680705190
598,ndele,8.4109,20.6473,38.04000000000002,16,100,1.62,CF,1680705451
599,kapit,2.0167,112.9333,23.939999999999998,95,97,0.49,MY,1680705453
600,khromtau,50.2503,58.4347,12.350000000000023,40,5,2.92,KZ,1680705454
601,bage,-31.3314,-54.1069,23.879999999999995,64,75,4.12,BR,1680705297
602,thinadhoo,0.5333,72.9333,28.379999999999995,70,8,2.19,MV,1680705456
603,ormara,25.2088,64.6357,24.650000000000034,66,0,6.34,PK,1680705457
604,smithers,54.7804,-127.1743,1.1800000000000068,64,100,1.54,CA,1680705338
605,manga,11.6636,-1.0731,35.120000000000005,32,100,3.13,BF,1680705458
606,pemangkat,1.1667,108.9667,26.060000000000002,85,93,3.03,ID,1680705459
